id,name,price,brand,category,cpu,cpu_speed,gpu,ram,ram_type,storage,screen_size,screen_tech,screen_resolution,screen_frequency,operating_system,battery,rating,reviews_count,url,created_at,updated_at
340560,"Laptop Dell Inspiron 15 3530 - 71070372 (i5 1334U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",17490000,Dell,Laptop,Intel Core i5 Raptor Lake - 1334U,1.30 GHz (Lên đến 4.60 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB) 3200 MHz,512 GB SSD NVMe PCIe,"15.6""",WVA,Full HD (1920 x 1080),120Hz,Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic,"3-cell, 41Wh",5.0,122,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-71070372,2025,2025-09-01 23:34:53
272282,"Laptop Acer Gaming Nitro 5 Tiger AN515 58 52SP - NH.QFHSV.001 (i5 12500H, 8GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",17990000,Acer,Laptop,Intel Core i5 Alder Lake - 12500H,2.50 GHz (Lên đến 4.50 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 3050, 4 GB",8 GB,DDR4 (1 khe 8 GB + 1 khe rời) 3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,"4-cell Li-ion, 57.5 Wh",4.9,1487,https://www.thegioididong.com/laptop/acer-nitro-5-tiger-an515-58-52sp-i5-nhqfhsv001,2022,2025-09-01 23:34:53
322073,"Laptop Lenovo Ideapad Slim 3 15IRH8 - 83EM003FVN (i7 13620H, 16GB, 1TB, Full HD, Win11)",17190000,Lenovo,Laptop,Intel Core i7 Raptor Lake - 13620H,2.40 GHz (Lên đến 4.90 GHz khi tải nặng),Card tích hợp - Intel UHD Graphics,16 GB,LPDDR5 (Onboard) 4800 MHz,1 TB SSD NVMe PCIe Gen 4,"15.6""",IPS,Full HD (1920 x 1080),60Hz,Windows 11 Home SL,47 Wh,4.9,2467,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-15irh8-i7-83em003fvn,2023,2025-09-01 23:34:54
335373,Laptop MacBook Air 15 inch M4 16GB/512GB,34390000,MacBook,Laptop,Apple M4 - Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 10 nhân GPU,16 GB,Hãng không công bố Hãng không công bố,512 GB SSD,"15.3""",IPS,Liquid Retina,Hãng không công bố,macOS Sequoia,"Li-Po, 66.5 Wh",5.0,123,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-16gb-512gb,03/2025,2025-09-01 23:34:54
337043,"Laptop HP Pavilion 16 af0054TU - AY8C3PA (Ultra 5 125U, 16GB, 1TB, WUXGA, OfficeHS+365, Win11)",21190000,HP,Laptop,Intel Core Ultra 5 Meteor Lake - 125U,1.30 GHz (Lên đến 4.30 GHz khi tải nặng),Card tích hợp - Intel Graphics,16 GB,LPDDR5 (Onboard) 7467 MHz,"1 TB SSD M.2 PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","16""",IPS,WUXGA (1920 x 1200),Hãng không công bố,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,"3-cell Li-ion, 59 Wh",5.0,44,https://www.thegioididong.com/laptop/hp-pavilion-16-af0054tu-ultra-5-ay8c3pa,2024,2025-09-01 23:34:54
325691,"Laptop HP 15 fd0015TU - A19C5PA (i7 1355U, 16GB, 512GB, Full HD, Win11)",19290000,HP,Laptop,Intel Core i7 Raptor Lake - 1355U,1.70 GHz (Lên đến 5.00 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB) 3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","15.6""",Chống chói Anti Glare,Full HD (1920 x 1080),60Hz,Windows 11 Home SL,"3-cell, 41Wh",4.9,3623,https://www.thegioididong.com/laptop/hp-15-fd0015tu-i7-a19c5pa,2024,2025-09-01 23:34:54
327050,"Laptop Lenovo Gaming LOQ 15IAX9 - 83GS00D9VN (i5 12450HX, 24GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",23190000,Lenovo,Laptop,Intel Core i5 Alder Lake - 12450HX,Lên đến 4.40 GHz khi tải nặng,"Card rời - NVIDIA GeForce RTX 3050, 6 GB",24 GB,DDR5 (1 khe 12 GB + 1 khe 12 GB) 4800 MHz,512 GB SSD NVMe PCIe Gen 4.0,"15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,60 Wh,5.0,3383,https://www.thegioididong.com/laptop/lenovo-loq-15iax9-i5-83gs00d9vn,2024,2025-09-01 23:34:54
331568,Laptop MacBook Pro 14 inch M4 Pro 24GB/512GB,47690000,MacBook,Laptop,Apple M4 Pro - Hãng không công bố,273 GB/s memory bandwidth,Card tích hợp - 16 nhân GPU,24 GB,Hãng không công bố Hãng không công bố,512 GB SSD,"14.2""",ProMotion,Liquid Retina XDR display (3024 x 1964),up to 120 Hz,macOS Sequoia,"Li-Po, 72.4 Wh",5.0,668,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m4-pro-24gb-512gb,10/2024,2025-09-01 23:34:55
311177,"Laptop HP Pavilion 15 eg3091TU - 8C5L2PA (i7 1355U, 16GB, 512GB, Full HD, Win11)",20590000,HP,Laptop,Intel Core i7 Raptor Lake - 1355U,1.70 GHz (Lên đến 5.00 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB) 3200 MHz,512 GB SSD NVMe PCIe,"15.6""",IPS,Full HD (1920 x 1080),60Hz,Windows 11 Home SL,"3-cell, 41Wh",4.9,2030,https://www.thegioididong.com/laptop/hp-pavilion-15-eg3091tu-i7-8c5l2pa,2023,2025-09-01 23:34:55
310450,"Laptop MSI Modern 15 B12MO - 487VN (i7 1255U, 16GB, 512GB, Full HD, Win11)",17390000,MSI,Laptop,Intel Core i7 Alder Lake - 1255U,1.70 GHz (Lên đến 4.70 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,DDR4 (Onboard) 3200 MHz,512 GB SSD NVMe PCIe,"15.6""",IPS,Full HD (1920 x 1080),60Hz,Windows 11 Home SL,"3-Cell, 39.3 Wh",4.9,1160,https://www.thegioididong.com/laptop/msi-modern-15-b12mo-i7-487vn,2023,2025-09-01 23:34:55
334690,"Laptop GIGABYTE Gaming G5 MF5 RC555 - 9RC55MF5FJIINIVN000 (i7 13620H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",22790000,GIGABYTE,Laptop,Intel Core i7 Raptor Lake - 13620H,2.40 GHz (Lên đến 4.90 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4050, 6 GB",16 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB) 4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 4 TB)","15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,"4-cell, 54Wh",5.0,126,https://www.thegioididong.com/laptop/gigabyte-g5-mf5-rc555-i7-9rc55mf5fjiinivn000,2023,2025-09-01 23:34:55
339655,"Laptop Lenovo ThinkBook 16 - 21SK006YVN (Ultra 7 255H, 32GB, 1TB, WUXGA, Win11)",30790000,Lenovo,Laptop,Intel Core Ultra 7 Arrow Lake - 255H,2.00 GHz (Lên đến 5.10 GHz khi tải nặng),Card tích hợp - Intel Arc 140T,32 GB,DDR5 (1 khe 16 GB + 1 khe 16 GB) 5600 MHz,"1 TB SSD M.2 PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","16""",IPS,WUXGA (1920 x 1200),60Hz,Windows 11 Home SL,45Wh,5.0,20,https://www.thegioididong.com/laptop/lenovo-thinkbook-16-ultra-7-21sk006yvn,2025,2025-09-01 23:34:56
322099,"Laptop MSI Gaming Cyborg 15 AI A1VEK - 053VN (Ultra 7 155H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",28690000,MSI,Laptop,Intel Core Ultra 7 Meteor Lake - 155H,1.40 GHz (Lên đến 4.80 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4050, 6 GB",16 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB) 5600 MHz,512 GB SSD NVMe PCIe Gen 4.0,"15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,"3-cell, 53.5Wh",5.0,18,https://www.thegioididong.com/laptop/msi-gaming-cyborg-15-ai-a1vek-ultra-7-053vn,2024,2025-09-01 23:34:56
341626,"Laptop Acer Gaming Nitro V 15 ProPanel ANV15 52 59AA - NH.QZ9SV.002 (i5 13420H, 16GB, 512GB, RTX 5050 8GB, Full HD 180Hz, Win11)",29690000,Acer,Laptop,Intel Core i5 Raptor Lake - 13420H,3.4 GHz (Lên đến 4.60 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 5050, 8 GB",16 GB,DDR4 (1 khe 16 GB + 1 khe rời) 3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","15.6""",IPS,Full HD (1920 x 1080),180 Hz,Windows 11 Home SL,"4-cell, 76Wh",5.0,5,https://www.thegioididong.com/laptop/acer-nitro-v-15-propanel-anv15-52-59aa-i5-13420h-nh-qz9sv-002,2025,2025-09-01 23:34:56
342024,Laptop MacBook Air 13 inch M4 16GB/256GB Sạc 70W,26090000,MacBook,Laptop,Apple M4 - Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 8 nhân GPU,16 GB,Hãng không công bố Hãng không công bố,256 GB SSD,"13.6""",IPS,Liquid Retina (2560 x 1664),Hãng không công bố,macOS Sequoia,"Li-Po, 53.8 Wh",5.0,57,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-16gb-256gb-sac-70w,03/2025,2025-09-01 23:34:57
318163,"Laptop HP Gaming VICTUS 15 fa1139TX - 8Y6W3PA (i5 12450H, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",17190000,HP,Laptop,Intel Core i5 Alder Lake - 12450H,2.00 GHz (Lên đến 4.40 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 2050, 4 GB",16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB) 3200 MHz,512 GB SSD NVMe PCIe Gen 4.0,"15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,"3-cell, 52.5Wh",4.9,3856,https://www.thegioididong.com/laptop/hp-victus-15-fa1139tx-i5-8y6w3pa,2023,2025-09-01 23:34:57
336967,"Laptop Acer Aspire Lite 15 AL15 71P 517D - NX.J7KSV.001 (i5 12450H, 16GB, 512GB, Full HD, Win11)",13990000,Acer,Laptop,Intel Core i5 Alder Lake - 12450H,2.00 GHz (Lên đến 4.40 GHz khi tải nặng),Card tích hợp - Intel UHD Graphics,16 GB,DDR5 (1 khe 16 GB + 1 khe rời) Đang cập nhật,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","15.6""",TFT,Full HD (1920 x 1080),60Hz,Windows 11 Home SL,"3-cell Li-ion, 58 Wh",5.0,967,https://www.thegioididong.com/laptop/acer-aspire-lite-15-al15-71p-517d-i5-nxj7ksv001,2025,2025-09-01 23:34:57
327051,"Laptop Lenovo Gaming LOQ 15ARP9 - 83JC0040VN (R7 7435HS, 24GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",0,Lenovo,Laptop,AMD Ryzen 7 - 7435HS,3.10 GHz (Lên đến 4.50 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4050, 6 GB",24 GB,DDR5 (1 khe 12 GB + 1 khe 12 GB) 4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,60 Wh,5.0,1269,https://www.thegioididong.com/laptop/lenovo-loq-15arp9-r7-83jc0040vn,2024,2025-09-01 23:34:57
339587,"Laptop Lenovo IdeaPad Slim 5 OLED 14AKP10 - 83HX0066VN (R7 AI 350, 32GB, 512GB, WUXGA OLED, Win11)",24690000,Lenovo,Laptop,AMD Ryzen AI 7 - 350,2.00 GHz (Lên đến 5.00 GHz khi tải nặng),Card tích hợp - AMD Radeon 860M,32 GB,DDR5 (1 khe 16 GB + 1 khe 16 GB) 5600 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","14""",OLED,WUXGA (1920 x 1200) - OLED,60Hz,Windows 11 Home SL,60 Wh,5.0,87,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-5-oled-14akp10-r7-ai-350-83hx0066vn,2025,2025-09-01 23:34:57
342024,Laptop MacBook Air 13 inch M4 16GB/256GB Sạc 70W,26090000,MacBook,Laptop,Apple M4 - Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 8 nhân GPU,16 GB,Hãng không công bố Hãng không công bố,256 GB SSD,"13.6""",IPS,Liquid Retina (2560 x 1664),Hãng không công bố,macOS Sequoia,"Li-Po, 53.8 Wh",5.0,57,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-16gb-256gb-sac-70w,03/2025,2025-09-01 23:34:57
327707,"Laptop MSI Gaming Cyborg 15 A13VEK - 1423VN (i7 13620H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",25190000,MSI,Laptop,Intel Core i7 Raptor Lake - 13620H,2.40 GHz (Lên đến 4.90 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4050, 6 GB",16 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB) 5200 MHz,512 GB SSD NVMe PCIe Gen 4.0,"15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,"3-cell, 53.5Wh",5.0,651,https://www.thegioididong.com/laptop/msi-cyborg-15-a13vek-i7-1423vn,2024,2025-09-01 23:34:57
332370,"Laptop Lenovo ThinkBook 16 G7 - 21MS007HVN (Ultra 7 155U, 32GB, 1TB, WUXGA, Win11)",28090000,Lenovo,Laptop,Intel Core Ultra 7 Meteor Lake - 155U,1.70 GHz (Lên đến 4.80 GHz khi tải nặng),Card tích hợp - Intel Graphics,32 GB,DDR5 (1 khe 16 GB + 1 khe 16 GB) 5600 MHz,"1 TB SSD M.2 PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","16""",IPS,WUXGA (1920 x 1200),60Hz,Windows 11 Home SL,45Wh,5.0,68,https://www.thegioididong.com/laptop/lenovo-thinkbook-16-g7-ultra-7-21ms007hvn,2024,2025-09-01 23:34:58
335372,Laptop MacBook Air 15 inch M4 16GB/256GB,29490000,MacBook,Laptop,Apple M4 - Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 10 nhân GPU,16 GB,Hãng không công bố Hãng không công bố,256 GB SSD,"15.3""",IPS,Liquid Retina,Hãng không công bố,macOS Sequoia,"Li-Po, 66.5 Wh",5.0,411,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-16gb-256gb,03/2025,2025-09-01 23:34:58
334794,"Laptop Asus Vivobook 16 X1605VA - MB1876WS (i5 13420H, 16GB, 512GB, WUXGA, OfficeH24+365, Win11)",15190000,Asus,Laptop,Intel Core i5 Raptor Lake - 13420H,2.10 GHz (Lên đến 4.60 GHz khi tải nặng),Card tích hợp - Intel UHD Graphics,16 GB,DDR4 (8 GB onboard + 1 khe 8 GB) 3200 MHz,512 GB SSD NVMe PCIe,"16""",IPS,WUXGA (1920 x 1200),60Hz,Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic,"3-cell, 42Wh",5.0,707,https://www.thegioididong.com/laptop/asus-vivobook-16-x1605va-i5-mb1876ws,2025,2025-09-01 23:34:59
333425,"Laptop Acer Aspire 16 AI A16 71M 71U7 - NX.J4YSV.002 (Ultra 7 155H, 16GB, 512GB, Full HD+, Win11)",18290000,Acer,Laptop,Intel Core Ultra 7 Meteor Lake - 155H,1.40 GHz (Lên đến 4.80 GHz khi tải nặng),Card tích hợp - Intel Arc Graphics,16 GB,LPDDR5X (Onboard) Lên đến 8533 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","16""",TFT,Full HD+,60Hz,Windows 11 Home SL,"3-cell, 53Wh",5.0,132,https://www.thegioididong.com/laptop/acer-aspire-16-ai-a16-71m-71u7-ultra-7-nxj4ysv002,2024,2025-09-01 23:34:59
328130,"Laptop Lenovo ThinkBook 14 - 21MR0072VN (Ultra 7 155U, 16GB, 512GB, WUXGA, Win11)",25090000,Lenovo,Laptop,Intel Core Ultra 7 Meteor Lake - 155U,1.70 GHz (Lên đến 4.80 GHz khi tải nặng),Card tích hợp - Intel Graphics,16 GB,DDR5 (1 khe 16 GB + 1 khe rời) 5600 MHz,"512 GB SSD NVMe PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","14""",IPS,WUXGA (1920 x 1200),60Hz,Windows 11 Home SL,45Wh,5.0,80,https://www.thegioididong.com/laptop/lenovo-thinkbook-14-ultra-7-21mr0072vn,2024,2025-09-01 23:34:59
329786,"Laptop MSI Gaming Thin 15 B13UCX - 2080VN (i5 13420H, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",16690000,MSI,Laptop,Intel Core i5 Raptor Lake - 13420H,2.10 GHz (Lên đến 4.60 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 2050, 4 GB",16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB) 3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 4 TB)","15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,"3-cell Li-ion, 52.4 Wh",5.0,318,https://www.thegioididong.com/laptop/msi-thin-15-b13ucx-i5-2080vn,2024,2025-09-01 23:34:59
336036,"Laptop Asus Vivobook 15 X1504VA - BQ2225WS (i5 1334U, 16GB, 512GB, Full HD, OfficeH24+365, Win11)",14990000,Asus,Laptop,Intel Core i5 Raptor Lake - 1334U,1.30 GHz (Lên đến 4.60 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,DDR4 (8 GB onboard + 1 khe 8 GB) 3200 MHz,512 GB SSD NVMe PCIe,"15.6""",IPS,Full HD (1920 x 1080),60Hz,Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic,"3-cell, 42Wh",5.0,934,https://www.thegioididong.com/laptop/asus-vivobook-15-x1504va-i5-bq2225ws,2025,2025-09-01 23:34:59
331566,Laptop MacBook Pro 14 inch M4 16GB/1TB,44090000,MacBook,Laptop,Apple M4 - Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 10 nhân GPU,16 GB,Hãng không công bố Hãng không công bố,1 TB SSD,"14.2""",ProMotion,Liquid Retina XDR display (3024 x 1964),up to 120 Hz,macOS Sequoia,"Li-Po, 72.4 Wh",5.0,86,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m4-16gb-1tb,10/2024,2025-09-01 23:34:59
335372,Laptop MacBook Air 15 inch M4 16GB/256GB,29490000,MacBook,Laptop,Apple M4 - Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 10 nhân GPU,16 GB,Hãng không công bố Hãng không công bố,256 GB SSD,"15.3""",IPS,Liquid Retina,Hãng không công bố,macOS Sequoia,"Li-Po, 66.5 Wh",5.0,411,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-16gb-256gb,03/2025,2025-09-01 23:34:59
341270,"Laptop HP 15 fd0234TU - 9Q969PA-120U (Core 5 120U, 16GB, 512GB, Full HD, Win11)",16090000,HP,Laptop,Intel Core 5 Raptor Lake - 120U,1.40 GHz (Lên đến 5.00 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB) 3200 MHz,512 GB SSD NVMe PCIe,"15.6""",Chống chói Anti Glare,Full HD (1920 x 1080),60Hz,Windows 11 Home SL,"3-cell, 41Wh",5.0,133,https://www.thegioididong.com/laptop/hp-15-fd0234tu-core-5-120u-9q969pa-120u,2023,2025-09-01 23:34:59
338206,"Laptop HP 240 G10 - B73TJAT (i3 1315U, 8GB, 512GB, Full HD, Win11)",11490000,HP,Laptop,Intel Core i3 Raptor Lake - 1315U,1.20 GHz (Lên đến 4.50 GHz khi tải nặng),Card tích hợp - Intel UHD Graphics,8 GB,DDR4 (1 khe 8 GB + 1 khe rời) 3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","14""",IPS,Full HD (1920 x 1080),60Hz,Windows 11 Home SL,"3-cell, 41Wh",5.0,260,https://www.thegioididong.com/laptop/hp-240-g10-i3-b73tjat,2024,2025-09-01 23:35:00
335376,Laptop MacBook Air 15 inch M4 24GB/512GB,39390000,MacBook,Laptop,Apple M4 - Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 10 nhân GPU,24 GB,Hãng không công bố Hãng không công bố,512 GB SSD,"15.3""",IPS,Liquid Retina,Hãng không công bố,macOS Sequoia,"Li-Po, 66.5 Wh",5.0,52,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-24gb-512gb,03/2025,2025-09-01 23:35:00
325247,"Laptop Dell Inspiron 15 3530 - P16WD (i7 1355U, 16GB, 1TB, Full HD 120Hz, OfficeHS, Win11)",21990000,Dell,Laptop,Intel Core i7 Raptor Lake - 1355U,1.70 GHz (Lên đến 5.00 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,DDR4 (8 GB onboard + 1 khe 8 GB) 2666 MHz,1 TB SSD M.2 PCIe,"15.6""",Chống chói Anti Glare,Full HD (1920 x 1080),120Hz,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,"4-cell, 54Wh",4.9,2180,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i7-p16wd,2024,2025-09-01 23:35:00
342024,Laptop MacBook Air 13 inch M4 16GB/256GB Sạc 70W,26090000,MacBook,Laptop,Apple M4 - Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 8 nhân GPU,16 GB,Hãng không công bố Hãng không công bố,256 GB SSD,"13.6""",IPS,Liquid Retina (2560 x 1664),Hãng không công bố,macOS Sequoia,"Li-Po, 53.8 Wh",5.0,57,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-16gb-256gb-sac-70w,03/2025,2025-09-01 23:35:02
338278,"Laptop Lenovo Gaming LOQ 15ARP9 - 83JC00J0VN (R7 7435HS, 24GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",26790000,Lenovo,Laptop,AMD Ryzen 7 - 7435HS,3.10 GHz (Lên đến 4.50 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4050, 6 GB",24 GB,DDR5 (1 khe 12 GB + 1 khe 12 GB) 4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,60 Wh,5.0,233,https://www.thegioididong.com/laptop/lenovo-loq-15arp9-r7-83jc00j0vn,2025,2025-09-01 23:35:02
323325,"Laptop HP 240 G10 - 9H2E4PT (i5 1335U, 16GB, 512GB, Full HD, Win11)",16390000,HP,Laptop,Intel Core i5 Raptor Lake - 1335U,1.30 GHz (Lên đến 4.60 GHz khi tải nặng),Card tích hợp - Intel UHD Graphics (Iris Xe Graphics chỉ hoạt động với RAM kênh đôi),16 GB,DDR4 (1 khe 16 GB + 1 khe rời) 3200 MHz,512 GB SSD NVMe PCIe,"14""",IPS,Full HD (1920 x 1080),60Hz,Windows 11 Home SL,"3-cell, 41Wh",4.9,1833,https://www.thegioididong.com/laptop/hp-240-g10-i5-9h2e4pt,2023,2025-09-01 23:35:02
331564,Laptop MacBook Pro 14 inch M4 16GB/512GB,38290000,MacBook,Laptop,Apple M4 - Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 10 nhân GPU,16 GB,Hãng không công bố Hãng không công bố,512 GB SSD,"14.2""",ProMotion,Liquid Retina XDR display (3024 x 1964),up to 120 Hz,macOS Sequoia,"Li-Po, 72.4 Wh",5.0,1376,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m4-16gb-512gb,10/2024,2025-09-01 23:35:03
326049,"Laptop HP 245 G10 - A20TDPT (R5 7530U, 8GB, 512GB, Full HD, Win11)",12190000,HP,Laptop,AMD Ryzen 5 - 7530U,2.00 GHz (Lên đến 4.50 GHz khi tải nặng),Card tích hợp - AMD Radeon Graphics,8 GB,DDR4 (1 khe 8 GB onboard + 1 khe trống) 3200 MHz,512 GB SSD NVMe PCIe,"14""",IPS,Full HD (1920 x 1080),60Hz,Windows 11 Home SL,"3-cell, 41Wh",4.9,5921,https://www.thegioididong.com/laptop/hp-245-g10-r5-a20tdpt,2024,2025-09-01 23:35:03
314630,"Laptop Acer Gaming Aspire 5 A515 58GM 51LB - NX.KQ4SV.002 (i5 13420H, 16GB, 512GB, RTX 2050 4GB, Full HD, Win11)",15990000,Acer,Laptop,Intel Core i5 Raptor Lake - 13420H,2.10 GHz (Lên đến 4.60 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 2050, 4 GB",16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB) 3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","15.6""",IPS,Full HD (1920 x 1080),60Hz,Windows 11 Home SL,"3-cell, 50Wh",4.9,6256,https://www.thegioididong.com/laptop/acer-aspire-5-a515-58gm-51lb-i5-nxkq4sv002,2023,2025-09-01 23:35:04
326122,"Laptop MSI Gaming Katana 15 B13UDXK - 2077VN (i7 13620H, 16GB, 1TB, RTX 3050 6GB, Full HD 144Hz, Win11)",24290000,MSI,Laptop,Intel Core i7 Raptor Lake - 13620H,2.40 GHz (Lên đến 4.90 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 3050, 6 GB",16 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB) 5200 MHz,1 TB SSD NVMe PCIe Gen 4,"15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,"3-cell, 53.5Wh",4.9,919,https://www.thegioididong.com/laptop/msi-katana-15-b13udxk-i7-2077vn,2024,2025-09-01 23:35:04
322222,"Laptop Acer Aspire 3 A314 42P R3B3 - NX.KSFSV.001 (R7 5700U, 16GB, 512GB, WUXGA, Win11)",12690000,Acer,Laptop,AMD Ryzen 7 - 5700U,1.80 GHz (Lên đến 4.30 GHz khi tải nặng),Card tích hợp - AMD Radeon Graphics,16 GB,LPDDR4X (Onboard) 4266 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","14""",IPS,WUXGA (1920 x 1200),60Hz,Windows 11 Home SL,"3-cell, 50Wh",4.9,3611,https://www.thegioididong.com/laptop/acer-aspire-3-a314-42p-r3b3-r7-nxksfsv001,2024,2025-09-01 23:35:04
